fpr,tpr_mean,tpr_ci95,model,n_runs,n_features_run,test_size,cv_folds,param_scoring,mean_auc
0.374749498997996,0.34341053535642674,0.014952870165756173,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.37675350701402804,0.3434119667907239,0.01495305272253496,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3787575150300601,0.34341339822502115,0.014953235802963347,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3807615230460922,0.3434148296593183,0.014953419407022129,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.38276553106212424,0.34341626109361545,0.014953603534691941,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.38476953907815625,0.3434176925279126,0.01495378818595358,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3867735470941883,0.34341912396220975,0.014953973360787588,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3887775551102204,0.34342055539650695,0.01495415905917445,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.39078156312625245,0.3434219868308041,0.014954345281094584,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3927855711422845,0.34342341826510125,0.014954532026528834,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3947895791583166,0.3434248496993984,0.014954719295457117,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.39679358717434865,0.34342628113369555,0.014954907087859893,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.3987975951903807,0.34342771256799276,0.014955095403717642,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4008016032064128,0.5072859051436198,0.015788127685031295,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.40280561122244485,0.5072863822883855,0.015788135181812827,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4048096192384769,0.5072868594331512,0.015788142733931816,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.406813627254509,0.5072873365779169,0.01578815034138804,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.40881763527054105,0.5072878137226827,0.015788158004181766,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4108216432865731,0.5072882908674484,0.015788165722312432,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4128256513026052,0.5072887680122141,0.015788173495780353,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.41482965931863724,0.5072892451569798,0.015788181324585326,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4168336673346693,0.5072897223017455,0.015788189208727123,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4188376753507014,0.5072901994465113,0.015788197148205986,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.42084168336673344,0.507290676591277,0.01578820514302138,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4228456913827655,0.5072911537360427,0.01578821319317365,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4248496993987976,0.5072916308808084,0.01578822129866248,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.42685370741482964,0.5072921080255742,0.01578822945948785,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4288577154308617,0.5072925851703399,0.01578823767564967,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4308617234468938,0.5072930623151056,0.015788245947147703,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.43286573146292584,0.5072935394598713,0.01578825427398217,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4348697394789579,0.5072940166046371,0.015788262656152605,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4368737474949899,0.5072944937494027,0.015788271093659337,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.438877755511022,0.5072949708941685,0.015788279586501922,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.44088176352705405,0.5072954480389342,0.01578828813468058,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4428857715430861,0.5072959251836999,0.01578829673819494,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4448897795591182,0.5072964023284656,0.015788305397045014,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.44689378757515025,0.5072968794732314,0.015788314111230776,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4488977955911823,0.5072973566179971,0.01578832288075207,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4509018036072144,0.5072978337627628,0.015788331705608925,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.45290581162324645,0.5072983109075285,0.01578834058580114,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
0.4549098196392785,0.5072987880522943,0.01578834952132836,svc_random100_cv,1000,10,0.3,5,accuracy,0.5050857142857142
