,CD8-Naive_H-1,CD8-Naive_H-10,CD8-Naive_H-11,CD8-Naive_H-13,CD8-Naive_H-16,CD8-Naive_H-18,CD8-Naive_H-23,CD8-Naive_H-25,CD8-Naive_H-26,CD8-Naive_H-27,CD8-Naive_H-33,CD8-Naive_H-36,CD8-Naive_H-37,CD8-Naive_H-4,CD8-Naive_H-40,CD8-Naive_H-43,CD8-Naive_H-45,CD8-Naive_H-49,CD8-Naive_H-55,CD8-Naive_H-56,CD8-Naive_H-57,CD8-Naive_H-59,CD8-Naive_H-61,CD8-Naive_H-62,CD8-Naive_H-63,CD8-Naive_H-64,CD8-Naive_H-65,CD8-Naive_H-66,CD8-Naive_H-68,CD8-Naive_H-69,CD8-Naive_H-7,CD8-Naive_T1D-1,CD8-Naive_T1D-102,CD8-Naive_T1D-104,CD8-Naive_T1D-106,CD8-Naive_T1D-118,CD8-Naive_T1D-12,CD8-Naive_T1D-121,CD8-Naive_T1D-124,CD8-Naive_T1D-127,CD8-Naive_T1D-129,CD8-Naive_T1D-132,CD8-Naive_T1D-135,CD8-Naive_T1D-137,CD8-Naive_T1D-139,CD8-Naive_T1D-14,CD8-Naive_T1D-140,CD8-Naive_T1D-141,CD8-Naive_T1D-15,CD8-Naive_T1D-153,CD8-Naive_T1D-156,CD8-Naive_T1D-158,CD8-Naive_T1D-170,CD8-Naive_T1D-174,CD8-Naive_T1D-2,CD8-Naive_T1D-21,CD8-Naive_T1D-25,CD8-Naive_T1D-28,CD8-Naive_T1D-29,CD8-Naive_T1D-37,CD8-Naive_T1D-39,CD8-Naive_T1D-42,CD8-Naive_T1D-44,CD8-Naive_T1D-52,CD8-Naive_T1D-61,CD8-Naive_T1D-73,CD8-Naive_T1D-79,CD8-Naive_T1D-8,CD8-Naive_T1D-82,CD8-Naive_T1D-86,CD8-Naive_T1D-87,CD8-Naive_T1D-88,CD8-Naive_T1D-93,CD8-Naive_T1D-96,CD8-Naive_T1D-97,CD8-Naive_T1D-98
C17orf62,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.74192113553343,1.8282327815989,1.8282327815989,2.80532958118237,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.08915117413474,2.33466498220445,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.35418043974186,2.62179662578493,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.99673174894541,2.82122286496272,3.1442571833815,2.71509721985004,3.02897243664145,2.75267883238656,3.31233503770638,1.8282327815989,2.9325858876868,2.55539165315701,2.5680111574007,2.95260406056617,1.8282327815989,1.8282327815989,1.8282327815989,2.51344398170484,2.84199186931051,3.53002111100704,2.87107045725693,2.7531163167347,3.18707298357918,3.03177791695586,1.8282327815989,2.48030721379548,2.79000344525704,2.40018109463531,1.8282327815989,1.8282327815989,2.66671104932294,1.8282327815989,2.37539926112676,2.63948601086839,3.45833980951135,2.53377025066814,1.8282327815989,2.51053885428689,2.42606310623309,3.06115841228121,2.74202456187065,3.09478422408927,3.04927383196396,1.8282327815989,2.52812673500027
ATRX,1.8282327815989,2.68488110035567,1.8282327815989,2.71305526942478,1.8282327815989,3.92548273763144,3.63906203846416,3.30173642499049,3.01014453599188,3.3638439924338,2.99975398954034,3.69192738453139,3.68842694763804,2.91794020954257,1.8282327815989,1.8282327815989,3.63350761883874,2.54220231233941,4.08353291732028,3.29177382938982,2.58429813530404,1.8282327815989,3.01273126833308,2.66405393054394,3.08369165892325,2.93719894446277,3.4866538762372,2.76409218710891,3.23060451575409,3.58687265225396,2.97705366738281,4.31531215332647,4.11690133304382,3.8062795112638,4.22303199937002,3.41525623302638,4.05211842476759,3.38610651110681,3.43855419616154,4.22744091798628,3.73606688677204,3.66209161407349,3.24087953759228,3.48900571596761,3.94052913585143,1.8282327815989,3.30762082740887,4.55890527672591,1.8282327815989,4.26554284951683,4.6204807494916,4.49815474883325,4.06437904239142,4.75356159654187,3.81343855211103,3.6063680400183,3.76023423516814,4.08780049243412,3.58344672917206,3.64173626969077,3.38395869036108,3.64486397785236,2.99926510460271,3.80244247193998,3.65950444157734,3.45833980951135,2.68818512689186,3.72321351187974,3.49054283624773,3.38250841526218,4.19051278360222,3.57739869448718,3.7163274198905,3.68597355522796,4.12778859682762,4.0503276257136
PPDPF,5.02480026015179,5.33304117947485,4.21702498119385,5.04015082029117,6.23355168665543,5.46895601441292,5.14586956427229,4.81707319479072,5.10649391876484,5.44713503029508,5.28274421678504,5.52077768951643,5.21802186241672,5.32426369567967,5.5340316768739,4.75024295458069,4.84802300660119,4.37114188067803,5.64950091886346,5.41327813835572,4.15955135917323,5.11846590354655,4.60299388548419,4.40699177787612,4.4779044422761,4.21267830093966,4.91794453772672,4.23349324868954,3.74611775509139,4.56771269822136,5.13843030084978,5.45198693050366,5.94892362879347,5.9693090752579,6.05317766598787,5.65924638643408,5.312530761881,5.73079001936681,5.50122056101862,5.58042482732788,5.55402982009855,5.13503562519916,5.32034052912,5.34592880016825,5.08533530463386,5.16141244309979,5.5083280524261,5.99053695956546,5.0004776083548,5.94717649473558,5.9614226464541,5.52777184573136,5.43433524207571,5.9735668088931,5.09688069852835,5.76135912388946,5.30811760501853,5.00404206343663,5.26985800000592,5.19285251299884,4.91826504245887,5.22334643166971,5.23471238931038,4.98990825308332,5.31580506951373,5.70575886002102,5.08834176034528,5.06835558162942,5.74406937448186,5.85324946789668,5.53070692159591,5.11785079944146,5.8780814787125,5.89541702343708,5.96360630111121,6.1113280569454
TMEM230,1.8282327815989,1.8282327815989,1.8282327815989,2.71305526942478,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.3638439924338,2.99975398954034,1.8282327815989,3.18595632515754,2.91794020954257,1.8282327815989,4.75024295458069,3.41453596701376,3.04145619910266,4.4554188162333,2.540852249026,2.58429813530404,1.8282327815989,3.46209028150396,2.99481925469063,2.72952544456361,2.93719894446277,3.4866538762372,2.76409218710891,1.8282327815989,2.48357524468897,2.97705366738281,4.54609722349876,3.52260877913826,4.05228814907775,3.20730877530239,3.41525623302638,3.52968785213219,3.27965782687652,3.8611253339083,4.35250645133409,3.5565220140609,3.66209161407349,3.86060221536546,3.41881878842612,3.94052913585143,2.96980392950877,3.60592304742768,3.78046161266265,2.78857286393047,4.63586919652922,4.34588226411578,4.07665675811725,3.9012104913648,4.19199618359193,3.03177791695586,4.22120450963665,3.47698299470154,2.51448271569221,3.28828429234907,2.91937486038561,2.79433723727053,3.0524162137506,2.99926510460271,3.36008149848557,2.76104407601725,1.8282327815989,2.68818512689186,2.72350817994335,2.72477821480298,2.79338633273565,4.29912620110663,3.75860394154184,3.90821239736133,4.35920524195658,4.12778859682762,3.79313760158198
TRBC2,4.12547967373966,4.90141408470906,4.21702498119385,4.48459972925514,1.8282327815989,4.49853972329974,4.68468484399446,4.66955248594369,6.17865916227907,4.30124601586041,4.91544927104767,5.08402584181223,4.75160921076691,4.76398915876876,4.97228155565398,1.8282327815989,3.63350761883874,4.23722587589235,6.56410946702584,4.89069769431255,4.64719621731568,5.2771026539129,3.78458077220501,4.2236521188558,4.71068895283039,3.79781644193202,5.35062577022725,4.56003106032821,5.16080486875341,4.1970074204818,5.03664549628112,6.07455294340283,5.31143181981111,6.22058876324248,6.36084036659182,6.00452253930346,5.22904542450222,5.43570935404898,5.2933542491922,6.23692908621433,4.95753740055831,6.22203541741351,4.53243731335435,5.65172940692407,5.14885595992124,4.63581184827695,4.37498364614624,5.75757035991675,4.92394380664657,6.18368969723729,6.12352260261067,6.20241379024135,5.75646094917115,6.19054359291347,4.8539499368477,4.80976388757318,5.50980326921358,5.3049618144697,5.02611925707809,4.76704632597124,4.7025576437481,4.9246783733351,5.18612747624334,5.20954714195827,5.15242390916035,4.43493498600201,5.12500416572439,4.87094679091015,5.22937789086903,5.40851144720265,6.43137550952838,5.86881775536292,6.30905780735417,6.38558079038084,5.57110057923282,6.38636612680731
SELL,2.84704573184045,3.2727801311928,1.8282327815989,2.71305526942478,5.35579526518442,2.83065944382155,3.14791403839398,3.30173642499049,3.45868041643766,2.74192113553343,2.99975398954034,1.8282327815989,3.18595632515754,2.91794020954257,4.41448453235881,1.8282327815989,3.14364288907522,2.54220231233941,5.33997955553087,3.13036589447537,2.36587413033925,1.8282327815989,1.8282327815989,2.66405393054394,3.08369165892325,3.36216370705888,3.03138497661605,3.61628386637219,1.8282327815989,2.94501078068036,2.97705366738281,5.55931271674831,4.52462567986454,5.11327523716715,5.80397224352483,4.15290842917229,3.86226319703104,4.23310954629996,3.59619671918366,5.47731725022724,4.27465770019883,5.22285817398279,3.75935667541285,4.0313439456613,4.38290054036269,2.56129762641044,2.89620418999708,5.70605465655839,2.78857286393047,5.16908203711739,5.10608653660182,5.16245311334287,5.2733870777376,6.25614583181012,3.03177791695586,4.09255214966692,3.88083827029326,2.79000344525704,3.16083388391987,3.64173626969077,3.24678016191695,3.84459879301966,2.66732053307294,3.36008149848557,3.12629636605467,3.45833980951135,3.11798456007634,2.72350817994335,3.65219605707317,3.56157819188343,5.74699390626291,3.36400835564322,5.5929047759368,4.9017544945514,5.45345467679935,5.60297532793012
FLT3LG,3.52947032950299,3.2727801311928,3.30510305072745,3.70315403932623,1.8282327815989,3.21997195266961,4.26167536148679,3.9746502943473,4.03668466581197,3.75840677042408,3.96032850585311,2.80734038695034,3.18595632515754,3.54687887567708,1.8282327815989,1.8282327815989,1.8282327815989,2.82813967754175,4.08353291732028,3.91734285291945,3.29388151697161,2.69897919609432,3.01273126833308,3.12431493809183,2.35418043974186,2.62179662578493,3.03138497661605,1.8282327815989,3.74611775509139,2.94501078068036,1.8282327815989,3.18142728957421,4.83853235567898,4.1938781140396,4.96319942689496,4.09832763091507,3.86226319703104,3.57341153060905,3.5459297417035,4.19427136000107,3.34523425938204,4.11225927968947,3.64922977705523,3.84139134014956,3.598061791648,2.85436497620336,3.60592304742768,4.96620207515874,3.30899482303318,3.94651846878157,4.0440837459383,3.9466035986881,4.0980369931727,4.19199618359193,3.66109569045223,4.09255214966692,3.57890940167904,3.66169387349014,3.35820685755472,4.26497974968524,3.31747373771426,3.36755493734125,2.66732053307294,3.80244247193998,3.50750376349362,3.45833980951135,3.41777401021955,3.72321351187974,4.05850923232597,4.0577805214279,4.39965569360043,3.36400835564322,4.22336051045776,4.12482406038939,4.41358675216111,4.12590734950537
TSTD1,2.84704573184045,3.2727801311928,1.8282327815989,3.3178635737092,1.8282327815989,3.92548273763144,3.98731294691776,3.68373019165588,4.03668466581197,3.10046141295865,3.12973299447895,3.69192738453139,3.18595632515754,3.80621935047234,3.44378428855906,1.8282327815989,3.14364288907522,2.82813967754175,4.24480106317272,3.55808565360699,3.00454783747489,3.2953646265632,1.8282327815989,2.99481925469063,2.86360037346961,2.62179662578493,3.4866538762372,1.8282327815989,3.23060451575409,2.94501078068036,3.41498247344604,4.74368356346064,4.11690133304382,4.5204398534304,4.5895003577325,4.35137615909109,4.19551496399228,4.00786128904456,4.20858619346319,4.64694409950949,4.27465770019883,4.29010225456304,3.95441953185237,4.41294003332821,4.3279619875682,2.72140723772455,3.60592304742768,4.67243455083792,2.99424416067556,4.63586919652922,4.56402524928377,4.68430536095843,4.23976462566605,4.75356159654187,3.03177791695586,4.44661571865249,4.15638490840578,3.75907929951346,3.97947746318808,3.00241579554094,3.50640254644975,3.40601651461583,3.4443294206761,3.8583496693218,3.19972057387558,3.45833980951135,2.81654721807021,1.8282327815989,3.46133897910196,3.87749044647998,4.85718273944036,2.74202456187065,4.69310080280878,4.64104107032652,3.76275575690493,4.56151629526548
NDUFB5,2.84704573184045,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.50384381571551,1.8282327815989,2.70296240463852,1.8282327815989,2.74192113553343,2.99975398954034,3.46725327301912,2.80532958118237,2.7247808879839,1.8282327815989,1.8282327815989,3.14364288907522,1.8282327815989,3.27022357651307,2.540852249026,1.8282327815989,1.8282327815989,3.46209028150396,1.8282327815989,2.568028746592,3.1711127488085,1.8282327815989,2.76409218710891,1.8282327815989,2.48357524468897,2.97705366738281,3.6825600386501,1.8282327815989,3.6628336034749,4.07486312987301,3.63430662788548,3.2256134544844,3.38610651110681,3.18786941573102,3.76060564248373,4.1592407673394,3.90677007577318,3.06304500349877,3.34409129302874,3.11643014262933,2.56129762641044,3.60592304742768,3.54735889343431,2.78857286393047,4.11560730703169,3.76132376286151,3.56691433042594,3.71429736200478,4.19199618359193,2.69123669365242,3.12280030421819,3.24156101777328,2.79000344525704,3.35820685755472,2.60875417741499,2.51762992658507,2.88035295432683,2.99926510460271,3.1317633668651,2.76104407601725,3.45833980951135,2.53377025066814,1.8282327815989,2.58934621144714,2.59645398755795,3.94241486273212,3.10060125859409,3.20752342314517,3.8965428110257,1.8282327815989,2.80878442290384
SLC39A4,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.80532958118237,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.42332003735184,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.79065575805569,2.82122286496272,2.94014660763523,2.2298272469953,2.44145485755284,2.29634804905327,2.99695558255484,2.73022204487231,3.35603686131769,2.8462578159892,2.72950423356138,2.48817404295939,1.8282327815989,1.8282327815989,1.8282327815989,2.51344398170484,2.84199186931051,2.34569960237204,2.5192655695668,2.48772398183131,1.8282327815989,1.8282327815989,1.8282327815989,2.48030721379548,1.8282327815989,1.8282327815989,1.8282327815989,2.51762992658507,2.2074191354626,2.66732053307294,2.37539926112676,2.30069134721216,1.8282327815989,1.8282327815989,1.8282327815989,2.17176198124018,2.17502954679077,2.62190378667942,1.8282327815989,2.40908630302787,2.70412664276398,1.8282327815989,3.01837227759886
SGSM3,1.8282327815989,1.8282327815989,1.8282327815989,2.45871973388025,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.4259366156342,1.8282327815989,3.18595632515754,2.46720308881898,3.44378428855906,1.8282327815989,1.8282327815989,1.8282327815989,2.86818868979728,2.69673558487884,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.48357524468897,1.8282327815989,1.8282327815989,1.8282327815989,3.24158490432414,3.20730877530239,2.94014660763523,3.12080742089418,2.44145485755284,2.48740692634284,2.89974105897467,1.8282327815989,1.8282327815989,2.55539165315701,2.86357624651035,3.11643014262933,2.56129762641044,1.8282327815989,2.85851112333939,1.8282327815989,2.84199186931051,3.39522242310325,3.12050813391274,2.69517072407165,2.806160171249,1.8282327815989,1.8282327815989,3.17397339513855,2.51448271569221,2.67938651113808,2.60875417741499,2.66868950434634,2.48130456962361,3.2445788953144,3.07956196170778,2.63948601086839,3.45833980951135,2.53377025066814,3.07554453190851,2.51053885428689,2.51693931560643,3.44692378713475,2.74202456187065,2.82138275176523,2.98986439877797,1.8282327815989,2.52812673500027
TSPAN32,2.84704573184045,2.68488110035567,1.8282327815989,3.06138159863018,1.8282327815989,3.50384381571551,1.8282327815989,3.68373019165588,3.7806541291669,2.74192113553343,2.4259366156342,3.46725327301912,1.8282327815989,2.91794020954257,3.44378428855906,1.8282327815989,1.8282327815989,2.82813967754175,3.89978208180395,3.2141019294551,2.74913853710325,1.8282327815989,1.8282327815989,1.8282327815989,2.35418043974186,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.74739097225285,1.8282327815989,3.18142728957421,4.11690133304382,3.50042723760044,3.20730877530239,3.46242580711537,3.12080742089418,3.38610651110681,3.32023226045591,3.61139896514504,3.08463455090597,1.8282327815989,3.06304500349877,3.67773850272368,2.75373731019186,2.96980392950877,3.30762082740887,3.78046161266265,2.51344398170484,4.11560730703169,3.76132376286151,3.706669485971,3.28926858637162,3.18707298357918,3.28296771584191,3.78985322012199,3.30518591562065,2.79000344525704,2.88170927173692,2.72597856225621,3.24678016191695,3.47930025029308,3.6147024955837,3.31805927247749,3.33306014447123,1.8282327815989,2.92810525596104,2.72350817994335,3.33656278635501,3.28132238093186,3.17128628365534,2.74202456187065,3.40291515866309,3.39072773673468,3.76275575690493,3.01837227759886
SIL1,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.83065944382155,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.82813967754175,1.8282327815989,2.33466498220445,2.36587413033925,1.8282327815989,1.8282327815989,2.42332003735184,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.52260877913826,2.66545903277942,1.8282327815989,2.25739183393476,2.6238951529404,1.8282327815989,2.63215219050243,2.66562349323791,2.73022204487231,1.8282327815989,3.06304500349877,1.8282327815989,2.48817404295939,1.8282327815989,2.89620418999708,2.85851112333939,2.51344398170484,2.84199186931051,2.96212542927947,2.39423110973908,2.56400316369982,2.806160171249,3.03177791695586,3.12280030421819,2.48030721379548,1.8282327815989,2.46666416594143,1.8282327815989,2.51762992658507,2.2074191354626,1.8282327815989,2.37539926112676,2.30069134721216,1.8282327815989,1.8282327815989,2.72350817994335,2.31292232306957,1.8282327815989,2.51769263858696,2.74202456187065,3.20752342314517,2.85855879489504,1.8282327815989,2.52812673500027
SCML4,1.8282327815989,2.68488110035567,1.8282327815989,2.71305526942478,1.8282327815989,1.8282327815989,3.63906203846416,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.86818868979728,2.33466498220445,2.58429813530404,2.69897919609432,1.8282327815989,1.8282327815989,2.35418043974186,1.8282327815989,3.03138497661605,2.76409218710891,1.8282327815989,2.48357524468897,1.8282327815989,3.6825600386501,1.8282327815989,2.899534166624,2.82122286496272,3.1442571833815,3.00409180391857,2.68917109941503,3.25605557479458,3.50073154595898,3.34523425938204,3.66209161407349,3.24087953759228,2.5680111574007,3.25762018454796,1.8282327815989,1.8282327815989,2.85851112333939,1.8282327815989,3.23516460316228,3.32142250173069,3.45033520280364,3.25670227643951,3.87977385700663,3.28296771584191,1.8282327815989,2.48030721379548,2.51448271569221,2.72403619594819,3.00241579554094,2.51762992658507,2.66671104932294,1.8282327815989,3.22892607545846,2.63948601086839,1.8282327815989,2.53377025066814,1.8282327815989,2.58934621144714,2.73307765642834,3.00123101484401,2.74202456187065,2.64431911301196,2.85855879489504,3.24351940523217,3.33869641006911
RNF213,3.24193483139182,3.2727801311928,1.8282327815989,3.06138159863018,1.8282327815989,3.92548273763144,3.98731294691776,3.50809296492746,3.45868041643766,2.74192113553343,3.24515662711418,1.8282327815989,4.04349488131554,3.0772680818202,3.44378428855906,1.8282327815989,3.14364288907522,3.82806519227719,4.16660279280772,3.36434941185489,3.11021720495954,2.69897919609432,3.01273126833308,2.84509680582608,3.08369165892325,3.36216370705888,3.4866538762372,1.8282327815989,4.10895110487588,3.58687265225396,2.97705366738281,5.20948785369086,3.52260877913826,3.97535659645467,4.07486312987301,3.55144237019898,4.26182057165672,4.12525765130741,4.29726469971482,4.69432546920195,3.5565220140609,4.29010225456304,4.20119582146929,3.93984600130679,4.01350296145112,3.66258781386667,3.60592304742768,3.97706082554565,3.30899482303318,4.26554284951683,4.47475354731241,4.42369488254371,3.99436563480274,3.87977385700663,3.03177791695586,4.33858851310179,3.80172145037918,3.93385666069036,3.86566982915682,3.33847547149219,3.61736627748621,4.0172237116702,3.2445788953144,4.40879752630422,3.75128339811286,1.8282327815989,3.54236564710437,3.72321351187974,3.90280993664706,3.81132878618174,4.31983693098293,2.74202456187065,3.96627536781411,4.00294347463852,3.24351940523217,4.12590734950537
SOD1,5.3878325122575,5.93176143826799,5.99351792123596,5.04015082029117,6.52912593106332,4.98581112102927,5.27122657649753,5.0723384701498,4.74351538178169,4.84557045655444,5.30566377296506,5.28784085978316,4.9248509837652,4.90916983922681,4.72118357818377,4.75024295458069,5.2629193726267,5.37202145146178,4.94358988471608,4.70431286679735,5.74855968502527,5.1733439337516,5.21480036332228,5.22514337353597,4.9780094949464,5.50417820363843,5.15077548452048,5.50810627172845,5.30136127205303,5.41229478179653,5.48516802149766,4.74368356346064,4.11690133304382,5.18071281091619,5.1899052041213,5.15191145288942,4.65280656341647,4.91311094484417,4.6704124529213,4.96835334882411,4.0328695091216,5.13503562519916,4.27423424936919,4.73716446410337,4.62868635747062,4.71664620113582,4.51357107515622,4.7773732457853,5.03723790375407,5.16908203711739,4.50515949201157,4.73101353554767,4.96519497115265,5.46294489231554,4.475291902205,4.72749806319934,4.55687586482238,4.80414243115445,4.75441928701705,4.91230564054863,5.03336319232602,4.52895941932598,4.91444693457691,4.96593885286196,4.79606143033461,4.43493498600201,4.63146427761296,5.39576486265052,4.63226855756148,4.75742535612628,4.71051554343214,5.83184728589265,5.0432745852459,4.96631282207253,4.41358675216111,4.71276219856545
S100B,2.84704573184045,1.8282327815989,1.8282327815989,2.71305526942478,1.8282327815989,1.8282327815989,3.14791403839398,3.68373019165588,1.8282327815989,1.8282327815989,1.8282327815989,2.80734038695034,2.80532958118237,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.82813967754175,3.27022357651307,2.69673558487884,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.35418043974186,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.97705366738281,3.18142728957421,1.8282327815989,4.12496969880949,4.35644800976953,3.88719865002228,3.27440475361206,4.42591943443262,3.25605557479458,4.5208663107146,3.5565220140609,4.5881233308369,2.8462578159892,2.97995444757784,4.53557649143319,2.85436497620336,3.30762082740887,4.43517836627926,2.51344398170484,3.75199496802899,3.91044175583467,4.819978579138,2.80721387126592,1.8282327815989,1.8282327815989,3.6063680400183,3.3653674564326,2.79000344525704,2.63196308829072,2.46806987024382,2.79433723727053,1.8282327815989,1.8282327815989,3.31805927247749,2.49347064938837,1.8282327815989,2.68818512689186,1.8282327815989,2.31292232306957,2.31751095187447,4.64723107660958,2.74202456187065,3.09478422408927,5.11014491492119,5.18421203970115,2.80878442290384
MPG,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.83065944382155,1.8282327815989,2.70296240463852,1.8282327815989,1.8282327815989,2.4259366156342,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,3.42553697429655,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,1.8282327815989,2.76409218710891,1.8282327815989,2.48357524468897,1.8282327815989,3.18142728957421,1.8282327815989,2.79065575805569,2.82122286496272,2.56622898917892,2.79681964865219,2.68917109941503,2.48740692634284,2.99695558255484,1.8282327815989,3.35603686131769,3.24087953759228,2.5680111574007,1.8282327815989,2.56129762641044,2.89620418999708,2.85851112333939,2.51344398170484,3.52157414917916,3.39522242310325,3.32078441716961,2.85807766490137,1.8282327815989,2.69123669365242,1.8282327815989,2.62356334767731,2.51448271569221,2.32435640356668,1.8282327815989,2.31800613486367,2.58024757259003,1.8282327815989,2.21629008810003,1.8282327815989,1.8282327815989,2.32958296809834,3.07554453190851,2.72477821480298,2.17502954679077,3.11769577910413,3.10060125859409,2.96793450756857,2.78490612518364,1.8282327815989,2.52812673500027
TSPO,2.84704573184045,3.2727801311928,1.8282327815989,2.90389040445212,1.8282327815989,3.21997195266961,3.63906203846416,3.68373019165588,3.01014453599188,3.10046141295865,3.53322687718047,3.88198310885538,3.68842694763804,3.21474196822995,1.8282327815989,1.8282327815989,3.41453596701376,3.04145619910266,3.99488689504643,3.29177382938982,2.74913853710325,3.04228935847412,1.8282327815989,3.12431493809183,2.86360037346961,3.5255542313777,1.8282327815989,3.13041029257653,3.23060451575409,2.94501078068036,2.97705366738281,3.18142728957421,4.52462567986454,4.1938781140396,4.96319942689496,4.17938164745782,3.91940176787859,3.65710081701301,4.45889950694155,4.05266531382218,3.73606688677204,4.44721512363346,3.75935667541285,3.61803158589972,4.1483067340872,3.25173413939981,4.22065273602942,4.43517836627926,2.78857286393047,4.40044582615899,4.31166291869329,4.12528007523454,4.17862415748656,4.55559159265188,3.28296771584191,3.78985322012199,3.71733100861753,4.08780049243412,3.85070980296456,2.91937486038561,3.31747373771426,3.19896267519044,1.8282327815989,3.31805927247749,3.19972057387558,3.45833980951135,2.68818512689186,3.07554453190851,3.19616655031894,3.20833017395951,4.21294930612477,2.74202456187065,3.84741145355409,4.33950346767559,4.12778859682762,3.69444018321434
ARPC1B,3.76071557838321,3.2727801311928,1.8282327815989,3.3178635737092,1.8282327815989,3.50384381571551,3.98731294691776,3.30173642499049,3.45868041643766,3.75840677042408,3.53322687718047,1.8282327815989,3.68842694763804,3.21474196822995,3.44378428855906,1.8282327815989,3.63350761883874,3.49989687475667,5.26908943774354,3.72482541597007,3.45129977656658,3.04228935847412,3.78458077220501,3.23932439924141,3.67777814959737,3.79781644193202,1.8282327815989,3.13041029257653,3.23060451575409,3.37253277335154,2.97705366738281,5.20948785369086,3.52260877913826,5.29151129325324,5.11830701654988,4.46210564574113,4.24008034455854,4.06786542661455,4.20858619346319,4.98736997572437,4.0328695091216,3.90677007577318,3.52823972955946,3.98639691869533,4.21090094392329,2.72140723772455,2.89620418999708,4.55890527672591,3.30899482303318,4.74006572998177,5.00478445436625,5.11667579494113,4.53410593727561,5.40601693092017,3.03177791695586,4.54673214484617,4.30341880970685,3.75907929951346,3.92382564440586,3.84705741269544,3.24678016191695,3.61351622467168,3.4443294206761,3.54988246843543,3.45221958448454,3.45833980951135,3.60008914135196,3.33453865669771,4.0400311995031,3.89880580637685,5.17929165362969,3.57739869448718,5.09400349759301,5.40716244317567,4.64970757215214,4.50718337020655
TBCA,2.84704573184045,3.80036950787423,1.8282327815989,3.78300296042961,1.8282327815989,3.21997195266961,3.63906203846416,2.70296240463852,4.4354129247028,3.75840677042408,3.12973299447895,4.19443419882855,3.68842694763804,3.0772680818202,1.8282327815989,1.8282327815989,3.41453596701376,4.16491782251982,4.63789185563683,3.96126932289669,3.20598874773909,3.96609420662016,1.8282327815989,3.34328671499605,3.17773740973631,3.5255542313777,3.81284418047077,3.80054301294816,1.8282327815989,2.94501078068036,4.192054970416,4.03682613177575,4.11690133304382,4.57225592973853,4.47792080001778,4.46210564574113,4.4242049430794,4.38022346253149,3.8611253339083,4.98736997572437,4.0328695091216,4.94108224295685,4.04191214982106,4.44578180801985,4.08262356887648,3.25173413939981,4.22065273602942,4.7773732457853,3.30899482303318,4.26554284951683,4.64786716379971,4.74624084359463,4.38148072788357,4.44483270546314,3.66109569045223,4.64006183068235,4.48564347294768,3.93385666069036,3.83557256163157,3.59625499324695,3.38395869036108,3.19896267519044,3.76411969013885,3.80244247193998,3.91694269608573,1.8282327815989,3.54236564710437,3.33453865669771,4.09470599956772,4.03893453724957,4.89834137978707,3.57739869448718,4.62513499469189,4.5419997528853,5.02760213378807,4.84915695995239
